id,smiles
BGC0000137,C[C@H]1/C=C/C=C(\C(=O)NC2=CC(=C3C(=C2O)C(=C(C4=C3C(=O)[C@](O4)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)/C
BGC0001376,COC1=C2C(O)CC3=CC4=C(C(=O)OC(C)C4)C(O)=C3C2=C(O)C2=C1C(=O)C1=C(C=CC=C1O)C2=O
BGC0001376,COC1=C2[C@@H](CC3=C(C(O)=C4C(=O)O[C@H](C)CC4=C3)C2=C(O)C2=C1C(=O)C1=C(O)C=CC=C1C2=O)OC(C)=C
BGC0001376,COC1=C2CCC3=C(C(O)=C4C(=O)O[C@@H](C)CC4=C3)C2=C(O)C2=C1C(=O)C1=C(O)C=CC=C1C2=O
BGC0001663,CCCC[C@@H]1CCCCC[C@H](C2=CC(=C([C@H](CCCCC[C@H](C3=CC(=C1C(=C3)O)O)C)CCCCO)C(=C2)O)O)C
BGC0001663,C[C@@H]1CCCCC[C@@H](C2=C(C=C(C=C2O)[C@@H](CCCCC[C@@H](C3=C(C=C1C=C3O)O)CCCCO)C)O)CCCCO
BGC0000971,[H][C@@]1(CCCC=C1)[C@H](O)[C@@]12NC(=O)[C@H](CCCCCC)[C@]1(C)OC2=O
BGC0000072,CC=C(C)C1CC=C(C)C(OC2OC(CO)C(O)C2O)C(OC(=O)CC(C)C)C(=O)CC(O)C(C)C(=O)O1
BGC0001008,COC1=C2C(=C(C=C1)[C@H](CC(=O)N3C[C@H]3/C/4=C/C#C[C@H](O2)[C@]5([C@H](CC=C5C#C4)O)O)O)Cl
BGC0000249,CO[C@H]1C[C@](C)(O)[C@H](C(=O)OC)C2=C1C(O)=C1C(=O)C3=C(O)C=C4C(O[C@@H]5O[C@@]4(C)[C@H](O)[C@H]([C@@H]5O)N(C)C)=C3C(=O)C1=C2
BGC0000160,[H][C@]12O[C@@]1([H])C(=O)C(O)=C(C)C2=O
BGC0000025,CCC(C)[C@@H]1[C@H](C=C[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)\C)C
BGC0001264,CCC(C)C1C2(C3C(CC(CC3C(C1(C)O)(/C(=C/O)/C2=O)O)(C)O)C)C
BGC0001264,CC[C@@H](C)[C@@H]1[C@]([C@H]2[C@@H](C[C@@](C[C@@H]2C(=O)[C@@]1(C)O)(C)O)C)(C)C(=O)CCO
BGC0001264,[H][C@@](C)(CC)[C@@]1([H])[C@](C)(O)C(=O)[C@@]2([H])C[C@](C)(O)C[C@@H](C)[C@]2([H])[C@@]1(C)C(=O)\C=C/O
BGC0001213,COC(=O)C1=C2N=C(OC2=CC=C1)C1=C2N=C(OC2=CC=C1)C1=C(C)C=CC=C1O
BGC0000052,C[C@H](\C=C\CC\C=C\C=C\C=C\C=C\C(=O)NC1=C(O)CCC1=O)C(O)[C@@H](C)C(O)\C=C\C=C\C=C\C=C\C=C\CC(OC1OC(C)C(O)C(O)C1O)C(C)C(=O)CC(O)CC(O)CC(O)\C=C\CC(O)CC(O)CC(O)CC(O)\C=C\CC(O)CC(O)CCCN
BGC0000117,CC[C@H]\1CC[C@@H]2[C@@H]([C@@H]([C@H]([C@@]3(O2)CC[C@H]([C@H](O3)C[C@H](C)O)C)C)OC(=O)/C=C/[C@H]([C@@H]([C@H](C(=O)[C@H]([C@@H]([C@H](C(=O)[C@@]([C@@H]([C@H](C/C=C/C=C1)C)O)(C)O)C)O)C)C)O)C)C
BGC0001090,CCC(C)CCCCCCCCC1CC(=O)NC(CC(N)=O)C(=O)NC(CC2=CC=C(O)C=C2)C(=O)NC(CC(N)=O)C(=O)N2CCCC2C(=O)NC(CCC(O)=O)C(=O)NC(CO)C(=O)NC(C(C)O)C(=O)N1
BGC0000005,COC1=C2C3=C(C(=O)OCC3)C(=O)OC2=C4C5C=COC5OC4=C1
BGC0001244,C[C@@H]1CC2=C(C(=CC=C2)O)C(=O)O1
BGC0001751,CC(C)[C@@H](O)C(C)/C=C/C=C/C=C(\C)/[C@]1(C)C2CC[C@@H](O)[C@H](C)C=2C2C(=O)NC(=C)C=2[C@@]1([H])C(O)=O
BGC0001751,CC[C@@H](O)C(C)/C=C/C=C/C=C(\C)/[C@]1(C)C2CC[C@@H](O)[C@H](C)C=2C2C(=O)NC(=C)C=2[C@@]1([H])C(O)=O
BGC0000140,CCCCCCCCCCCCCCCC(=O)C1=C(O)C(CO)OC1=O
BGC0001182,CC[C@H]1[C@H]2[C@@H](NC(=O)[C@@]23[C@@H](/C=C/C[C@@H](/C=C(\[C@H](C(=O)/C=C/C3=O)O)/C)C)[C@H]4[C@@]1(O4)C)[C@@H](C)C5=CNC6=CC=CC=C65
BGC0001028,CCCC(=O)N[C@@H](C(C)C)C(=O)NC1COC(=O)[C@@H]2CCCN2C(=O)[C@H](CC2=CC=C(O)C=C2)NC(=O)[C@H](CC(N)=O)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)CC(=O)[C@H](CC(C)C)NC(=O)C2C[C@H](C)CN2C1=O
BGC0000269,C/C=C(\C)/C(=O)OC1C(OC(CC1O)C2=C(C3=C(C=C2)C(C4CC5C(C(=O)C(=C(C5(C(=O)C4=C3O)OC)O)C(=O)N)OC(=O)C6=CC=CC=C6O)(C)OC)O)C
BGC0000286,C[C@@]12CC[C@@H](C([C@H]1CC[C@@H]3C2=CC[C@](C3)(C)C=C)(C)C)O
BGC0001497,CCCCC[C@H](CC(=O)NO)C(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1CO
BGC0001252,C/C=C(\C)/[C@H]([C@@H](C)/C=C/[C@H]([C@@H](C)[C@H](C[C@@H]1CC(=CC(=O)O1)O)O)O)O
BGC0000013,CC1=CC(=CC2=C1C3=CC(=CC(=C3C(=O)O2)O)O)O
BGC0000156,CC(=O)C1=C(C2(C(=O)C3=C(CC2(CC1=O)O)C=C4C=C(C=C(C4=C3O)O)OC)O)O
BGC0000156,O=C1C2=C(O)C3=C(O)C=C(OC)C=C3C=C2CC(CC(CC(C)=O)=O)(O)C1O
BGC0000156,O=C1C2=C(O)C3=C(O)C=C(O)C=C3C=C2CC4(O)C1(O)C(C(C(C)=O)=C(O)C4)=O
BGC0001194,C/C/1=C/[C@H]2C[C@@H](C(=C2C(=O)C[C@H](CC/C=C/C[C@@H](NC(=O)/C=C\C=C1)C3=CC=CC=C3)O)O)OC
BGC0000044,C\C=C/C(/C)=C/C=C/C(/C)=C/C=C/C(/C)=C/C(C)\C=C(/C)C(O)C(C)C(C)OC(C)=O
BGC0001205,[H][C@]12NC3=CC=CC=C3[C@@]34CCN(C(C)=O)[C@]3([H])N3CC[C@]14C1=C(C=CC=C1[C@H]3C1OC1(C)C)N2C
BGC0001205,[H][C@]12NC3=CC=CC=C3[C@@]34CCN(C(=O)\C=C\C=C\C)[C@]3([H])N3CC[C@]14C1=C(C=CC=C1[C@H]3C1OC1(C)C)N2C
BGC0001205,[H][C@@]1(OC1(C)C)[C@@]1([H])N2CC[C@]34C5=C1C=CC=C5N(C=O)[C@@]3([H])NC1=C(C=CC=C1)[C@]41CCN(C(=O)\C=C\C=C\C)[C@]21[H]
BGC0001205,C\C=C\C=C\C(=O)N1CC[C@@]23[C@@H]1N1CC[C@@]22[C@@H](NC4=C3C=CC=C4)N(C=O)C3=CC=CC([C@@H]1[C@@H]1OC1(C)C)=C23
BGC0001205,CN1[C@@H]2NC3=CC=CC=C3[C@]34CCN([C@H]3N3CC[C@@]24C2=C1C=CC=C2[C@@H]3C=C(C)C)C(C)=O
BGC0001205,[H][C@]1(OC1(C)C)[C@]1([H])N2CC[C@@]34C5=C(C=CC=C15)N(C)[C@]3([H])NC1=CC=CC=C1[C@@]41CCN(C(=O)CC)[C@@]21[H]
BGC0001205,[H][C@]1(OC1(C)C)[C@]1([H])N2CC[C@@]34C5=C(C=CC=C15)N(C)[C@]3([H])NC1=CC=CC=C1[C@@]41CCN(C(=O)CCC)[C@@]21[H]
BGC0001340,CCC[C@@H]1CC2=C(C[C@H](CC)CC3=C1C(=O)OC3=O)C(=O)OC2=O
BGC0000101,CC1=CC(=C2C(=C1)C(=O)C3=CC(=CC(=C3C2=O)O)O)O
BGC0000101,CC1=CC(C(O)=O)=C(C(=O)C2=C(O)C=CC=C2O)C(O)=C1
BGC0000101,CC(C)=CCC1=CC=C(O)C2=C1OC1=C(C2=O)C2=C(OC[C@H]([C@@H]2O)C(C)=C)C(C)=C1
BGC0001439,NC(C(C([C@]12O[C@H]3CC[C@H](O[C@H]4CC[C@H](O)[C@@H](C)O4)[C@@H](C)O3)=O)=C(O)[C@H](O[C@H]5CC[C@H](O[C@H]6CC[C@H](O[C@H]7CC[C@H](O[C@H]8CC[C@H](O)[C@H](C)O8)[C@H](C)O7)[C@H](C)O6)[C@@H](C)O5)C2CC9=CC%10=C(C(C=C(OC)C%10=O)=O)C(O)=C9C1=O)=O
BGC0001439,NC(C(C([C@]12O[C@H]3CC[C@H](O[C@H]4CC[C@H](O)[C@@H](C)O4)[C@@H](C)O3)=O)=C(O)[C@H](O[C@H]5CC[C@H](O[C@H]6CC[C@H](O[C@H]7CC[C@H](O[C@H]8CC[C@H](OC(CC(O)=O)=O)[C@H](C)O8)[C@H](C)O7)[C@H](C)O6)[C@@H](C)O5)C2CC9=CC%10=C(C(C=C(OC)C%10=O)=O)C(O)=C9C1=O)=O
BGC0001439,[H][C@]12CC3=CC4=C(C(=O)C=C(OC)C4=O)C(O)=C3C(=O)[C@@]1(O[C@H]1CC[C@H](O[C@H]3CC[C@H](O)[C@@H](C)O3)[C@@H](C)O1)C(=O)C(C(N)=O)=C(O)[C@@H]2O[C@H]1CC[C@H](O[C@H]2CC[C@H](O[C@H]3CC[C@H](O[C@H]4CC[C@H](OC(=O)C(C)C(O)=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)[C@@H](C)O1
BGC0001439,[H][C@]12CC3=CC4=C(C(=O)C=C(OC)C4=O)C(O)=C3C(=O)[C@@]1(O[C@H]1CC[C@H](O[C@H]3CC[C@H](O)[C@@H](C)O3)[C@@H](C)O1)C(=O)C(C(N)=O)=C(O)[C@@H]2O[C@H]1CC[C@H](O[C@H]2CC[C@H](O[C@H]3CC[C@H](O[C@H]4CC[C@H](OC(=O)C(C)(C)C(O)=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)[C@@H](C)O1
BGC0001439,[H][C@]12CC3=CC4=C(C(=O)C=C(OC)C4=O)C(O)=C3C(=O)[C@@]1(O[C@H]1CC[C@H](O[C@H]3CC[C@H](O)[C@@H](C)O3)[C@@H](C)O1)C(=O)C(C(C)=O)=C(O)[C@@H]2O[C@H]1CC[C@H](O[C@H]2CC[C@H](O[C@H]3CC[C@H](O[C@H]4CC[C@H](OC(=O)C(C)(C)C(O)=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)[C@@H](C)O1
BGC0001069,CO[C@H]1[C@@H](OC2\C=C/C=C/C3=COC(=N3)C(C)C(CC(O)\C=C\C=C\C=C/C(C)C(OC(=O)\C=C/C=C/C=C\C(\C)=C\C2C)C(C)C(O)CC(C)O)OC)O[C@H](C)[C@@H](O)[C@@H]1OC
BGC0000228,C[C@@H]1[C@@]2([C@@H](C[C@H](O1)C3=C2C(=O)C4=C(C3=O)C(=C5[C@H]6[C@H](CC(=O)O6)OC(C5=C4O)C)O)O)O
BGC0000195,OC1=C2C(C=C(C)O[C@@H]2CCC)=CC3=C1C(C([C@]4([H])O[C@@H](CO)[C@H](O)CO4)=CC3=O)=O
BGC0000195,CC(O[C@@H]1CCC)=CC(C1=C2O)=CC3=C2C(C([C@@]4([H])O[C@@](CO[C@H]5O)([H])[C@@]5([H])O4)=CC3=O)=O
BGC0000195,CC(O[C@@H]1CCC)=CC(C1=C2O)=CC3=C2C(C([C@]4([H])O[C@H](CO)[C@@H](O)[C@H]4O)=CC3=O)=O
BGC0000195,CC(O[C@@H]1CCC)=CC(C1=C2O)=CC3=C2C(C([C@]4([H])O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H]4O)=CC3=O)=O
BGC0000195,CC(O[C@@H]1CCC)=CC(C1=C2O)=CC3=C2C(C=CC3=O)=O
BGC0000195,OC1=C(C(C2CC)=O)C(CC2(O)C)=CC3=CC=CC(O)=C31
BGC0000195,OC1=C(C(C2CC)=O)C(CC2(O)C)=CC3=C(O)C=CC(O)=C31
BGC0000195,O=C1C2=C(C=C(O)C(C(O)=O)=C2CCC)C(C3=CC=CC(O)=C31)=O
BGC0000195,O=C1C2=C(C=C(O)C=C2CCC)C(C3=CC=CC(O)=C31)=O
BGC0001012,CC\C1=C/C[C@H](OC(=O)C2CCCCN2C(=O)C(=O)[C@]2(O)O[C@@H](CC[C@H]2C)C[C@H](O)[C@H](C)[C@@H](O)C[C@@H](O)C[C@H](O)\C(C)=C/[C@@H](C)CC(C)[C@@H]1O)C(\C)=C\[C@@H](C)[C@@H](C)O
BGC0000253,CC1=C(O)C(=O)C2=C(C=C(O)C3=C2C(=O)C2=CC=CC(O)=C2C3=O)C1=O
BGC0000087,CCC(C1C(CC(O1)(CC)C2CCC(C(O2)C)(CC)O)C)C(=O)C(C)C(C(C)CCC3=C(C(=C(C=C3)C)O)C(=O)[O-])O.[Na+]
BGC0000984,C/C=C(/C(=O)NC(CCCN(C=O)O)C(=O)NC(CO)C(=O)NC(CCCN=C(N)N)C(=O)NC1CCCN(C1=O)O)\NC(=O)CNC(=O)C(C(C)O)NC(=O)C(C(C(=O)O)O)NC(=O)C(C)C(C(C)N)O
BGC0000984,C/C=C(/C(=O)NC(CCCN(C(=O)C)O)C(=O)NC(CO)C(=O)NC(CCCN=C(N)N)C(=O)NC1CCCN(C1=O)O)\NC(=O)CNC(=O)C(C(C)O)NC(=O)C(C(C(=O)O)O)NC(=O)C(C)C(C(C)N)O
BGC0001383,CC1CCC\C=C/C=C/C(O)CC(O)C\C=C/C=C/C(O)C\C=C\C=C/C(=O)O1
BGC0001383,C[C@@H]1CCC\C=C\C=C\[C@H](O)C[C@@H](O)C\C=C/C=C/[C@H](C\C=C\C=C/C(=O)O1)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
BGC0001383,CC1CCC/C=C/C=C/C(CC(C/C=C\C=C\C(C/C=C/C=C\C(=O)O1)O)O)OC2C(C(C(C(O2)CO)O)O)O
BGC0001383,C[C@@H]1CCC\C=C\C=C\C(=O)C[C@@H](O)C\C=C/C=C/[C@@H](O)C\C=C\C=C/C(=O)O1
BGC0000068,C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)OC)/C)OC)OC(=O)N)\C)C)O)OC
BGC0001100,[H][C@]12C[C@]([H])(O)\C=C\C(\C)=C\C[C@]([H])(O)\C=C\C(\C)=C\[C@@]([H])(NC(=O)C(C)=O)[C@](C)(C(=O)O1)C(=O)[C@@H]2C
BGC0000204,CCCCCC1=C(C(O)=O)C(O)=C2C(C=CC3=C2C=C2C(=C3O)C(=O)C3=C(O)C=C(O)C=C3C2(C)C)=C1
BGC0000204,CCCCCC1=C(C(O)=O)C(O)=C2C(CCC3=C(O)C4=C(C=C23)C(C)(C)C2=CC(O)=CC(O)=C2C4=O)=C1
BGC0000204,OC1=C(C(C(C(O)=C(C=CC2=C3C(O)=C(C(O)=O)C(CCCCC)=C2)C3=C4)=C4C5(C)O)=O)C5=CC(O)=C1
BGC0000204,OC1=C(C(C(C(O)=C(CCC2=C3C(O)=C(C(O)=O)C(CCCCC)=C2)C3=C4)=C4C5(C)O)=O)C5=CC(O)=C1
BGC0001045,[H][C@]12CSSCC\C=C\C(CC(=O)N[C@H](C)C(=O)N1)OC(=O)CC(O)C(NC2=O)C(C)C
BGC0000992,C/C=C/[C@@H]1C=C[C@@H]2C[C@@H](CC[C@H]2[C@]1(C)C(=O)C3=C(N([C@H](C3=O)CO)C)O)C
BGC0000838,CCCCCCCCCCCCC1=C(C=C(C=C1OC(=O)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C2=CC(=C(C=C2)O)C)C)O
BGC0000091,[H][C@]12C[C@H](C)O[C@]3(N=C(C[C@H]3OC)C3=CC=CN3)[C@]1([H])C1=CC=C(CCCCCCC2)N1
BGC0000091,COC1CC(=NC11OC(C)CC2CCCCCCCC3=CC=C(N3)C12)C1=CC=CN1
BGC0001815,CC([C@]12[C@@H]3C#C/C=C\C#C[C@H]([C@@]1(O2)C4=CC(=C5C(=C4N3)C(=O)C6=CC=CC=C6C5=O)O)O)O
BGC0001116,[H][C@@]12CCCN1C(=O)[C@@]([H])(CC)NC(=O)[C@@]([H])(NC(=O)C1=C(O)C=CC=N1)[C@@]([H])(C)OC(=O)[C@@]([H])(NC(=O)[C@]1([H])CC(=O)CCN1C(=O)[C@]([H])(CC1=CC=CC=C1)N(C)C2=O)C1=CC=CC=C1
BGC0001403,CC1=CC2=C(C(=C1)OC)C(=O)C3(O2)C(=CC(=O)C=C3OC)C(=O)OC
BGC0001053,CCC(C)C(NC(=O)C1CCCCN1C)C(=O)N(COC(=O)CC(C)C)C(CC(OC(C)=O)C1=NC(=CS1)C(=O)NC(CC(C)C(O)=O)CC1=CC=C(O)C=C1)C(C)C
BGC0000212,[H][C@]12C[C@H](O[C@@H]3[C@H](C)O[C@H](C[C@@H]3N(C)C)O[C@H]3C[C@](O)(CC)[C@H](C(=O)OC)C4=CC5=C(C(O)=C34)C(=O)C3=C(O)C=CC(O)=C3C5=O)O[C@@H](C)[C@@]1([H])O[C@]1([H])O[C@@H](C)C(=O)C[C@]1([H])O2
BGC0001287,C[C@H]1\C=C\C=C/C(=O)NC2=C(C)C(=O)C3=C(C(O)=C(C)C(O)=C3C2=O)C(=O)\C(C)=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@H](C)[C@H](O)[C@H](C)[C@H]1O
BGC0001287,C[C@H]1\C=C\C=C/C(=O)NC2=C(C)C(=O)C3=C(C(O)=C(C)C=C3C2=O)C(=O)\C(C)=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@H](C)[C@H](O)[C@H](C)[C@H]1O
BGC0001287,C[C@H]1\C=C\C=C/C(=O)NC2=C(C)C(=O)C3=C(C(O)=C(C)C(O)=C3C2=O)C(=O)\C(C)=C\[C@H](CO)[C@H](O)[C@@H](C)[C@@H](O)[C@H](C)[C@H](O)[C@H](C)[C@H]1O
BGC0001287,C[C@@H]1\C=C\C=C/C(=O)NC2=C(C)C(=O)C3=C4[C@H](O)[C@@](C)(OC4=C(C)C(O)=C3C2=O)O\C=C\[C@@H](O)[C@H](C)[C@H](OC(C)=O)[C@@H](C)[C@@H](O)[C@@H](C)[C@@H]1O
BGC0001268,C/C=C(/C)\C=C(/C)\C=C(/C)\C=C\C=C(/C)\C(=O)[C@@]12[C@@H](O1)[C@](NC2=O)(CCO)O
BGC0000029,CCC\C=C\CC1C\C=C\C=C(/C)\C=C\C=C/C(O)C(O)\C=C(/C)\C=C\C=C\C(=O)N1
BGC0001141,[H][C@@]12C[C@H](O)C[C@@]1([H])[C@@H](O)\C=C\C(=O)O[C@H](C)CCC\C=C\2
BGC0001511,C[C@@H]1[C@@H]2C[C@]([C@@H](/C=C/C=C(/CC3=CC(=C(C(=C3)OC)Cl)N(C(=O)C[C@@H]([C@]4([C@H]1O4)C)OC(=O)C(C)C)C)\C)OC)(NC(=O)O2)O
BGC0000245,C[C@@H]1[C@H]([C@@H](CC(O1)C2=CC3=C(C=C2)C(=O)C4=C(C3=O)[C@H](O[C@H]5[C@@H]4OC(=O)C5)C)N(C)C)O
BGC0001004,[H][C@@]12C=C[C@]3([H])C(C)=CCC(O[C@H]4C[C@](C)([C@H](NC(=O)OC)[C@H](C)O4)N(=O)=O)C(C)=C[C@@H]4C=C(CO)[C@@H](C)CC44OC(=O)C(=C4O)C(=O)[C@]3(C)[C@@]1([H])[C@H](C)C[C@@H](C)[C@H]2O[C@@H]1C[C@@H](O[C@@H]2C[C@@H](O)[C@@H](O[C@@H]3C[C@@H](O)[C@@H](OC)[C@H](C)O3)[C@H](C)O2)[C@@H](O)[C@H](C)O1
BGC0001455,C[C@@H]1[C@H](OC=C2C1=C(C(=C(C2=O)C(=O)O)O)C)C
BGC0001793,C1C[C@H]([C@@H]2[C@@H]([C@@H](CN2C1)O)O)O
BGC0000028,COC1\C=C\C=C(C)\CC(C)C(O)C(C)\C=C(/C)\C=C(OC)\C(=O)OC1C(C)C(O)C(C)C1(O)CC(OC(=O)\C=C\C(=O)NC2=C(O)CCC2=O)C(C)C(O1)C(C)C
BGC0000182,C[C@H](O)[C@H](C)[C@@H]1O[C@H]1C[C@H]1CO[C@@H](C\C(C)=C\C(=O)OCCCCCCCCC(O)=O)[C@H](O)[C@@H]1O
BGC0001052,C[C@H]1[C@@H]2C(=O)[C@H]3[C@](O3)([C@@](O2)(O[C@@H]1[C@H](C)/C=C(\C)/C=C/C(=O)C4=C(NCC4=O)O)C)C
BGC0000213,O=C(NC1=C[C@](/C=C/C=C/C=C/C=C/C(NC2=C(O)CCC2=O)=O)(O)C3C(O3)C1=O)/C=C/C=C/C=C/C=C\C=C\C
BGC0000993,C\C=C1/NC(=O)[C@H]2CSSCC\C=C\[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@@H](NC1=O)C(C)C
BGC0000090,CO[C@H]1C[C@H](C)[C@@H](OC)C2=CC(=O)C=C(NC(=O)\C(C)=C\C=C/[C@@H](C)[C@@H](OC(N)=O)\C(C)=C\[C@H](C)[C@H]1OC)C2=O
BGC0000090,COC1CC(C)C(OC)C2=C(O)C(NC(=O)\C(C)=C/C=C\C(C)C(OC(N)=O)\C(C)=C/C(C)C1OC)=CC(O)=C2
BGC0001394,C[C@@H](CO)NC(=O)C(\C)=C\C=C\C=C\C=C\C(\C)=C\[C@@H](C)[C@@H](O)C(\C)=C\[C@@H](C)CCC1=CC=CC=C1
BGC0001101,C[C@@H]1C2=NC(=CS2)/C=C\C=C\C(=O)[C@@H](/C=C(/CC[C@@]3(CC(=O)N1)[C@@](C(=O)SS3=O)(C)O)\C)O
BGC0000205,CCC(C)C(=O)OC1CC2CC(CC(=O)OC(CC3C/C(=C\C(=O)OC)/CC(O3)(C(/C=C/C4C/C(=C/C(=O)OC)/CC(O4)CC(C1(C)C)(O2)O)(C)C)O)C(C)O)O
BGC0001044,C[C@@H]1C(C(=O)[C@]2(O1)C[C@@H]3[C@]([C@@H]2OC(=O)C)(C[C@]45N3C(=O)[C@](N(C4=O)C)(SS5)CO)O)(C)C
BGC0000086,CCC(C1C(CC(O1)(CC)C2CCC(C(O2)C)(CC)O)C)C(=O)C(C)C(C(C)CCC3=C(C(=C(C=C3)C)O)C(=O)[O-])O.[Na+]
BGC0000985,CC[C@H](C)[C@@H]1[C@H](CC(=O)O[C@H](C(=O)[C@@H](C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)N([C@H](C(=O)O[C@@H]([C@@H](C(=O)N1)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]3CCCN3C(=O)C(C)O)C)CC4=CC=C(C=C4)OC)C)CC(C)C)C)C(C)C)O
BGC0000985,C[C@@H]1[C@@H](C(=O)N[C@@H]([C@H](CC(=O)O[C@H](C(=O)[C@@H](C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)N([C@H](C(=O)O1)CC3=CC=C(C=C3)OC)C)CC(C)C)C)C(C)C)O)C(C)C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]4CCCN4C(=O)[C@H](C)O
BGC0000985,CCCCCCC[C@H](CC(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)O)C(=O)O[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H]2[C@@H](OC(=O)[C@@H](N(C(=O)[C@@H]3CCCN3C(=O)[C@@H](NC(=O)[C@H](C(=O)[C@@H](OC(=O)C[C@@H]([C@@H](NC2=O)[C@@H](C)CC)O)C(C)C)C)CC(C)C)C)CC4=CC=C(C=C4)OC)C)O
BGC0000985,CCCCCCC[C@H](CC(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)O)C(=O)O[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H]2[C@@H](OC(=O)[C@@H](N(C(=O)[C@@H]3CCCN3C(=O)[C@@H](NC(=O)[C@H](C(=O)[C@@H](OC(=O)C[C@@H]([C@@H](NC2=O)[C@@H](C)CC)O)C(C)C)C)CC(C)C)C)CC4=CC=C(C=C4)OC)C)O
BGC0000069,CO[C@@H]([C@H](C)[C@@H](O)CC(O)=O)C(C)(C)C(=O)[C@@H](C)C[C@H](C)[C@H](O)[C@@]1(C)O[C@@H]1[C@@H](C)C=C(C)C
BGC0001443,[H][C@](C)(CC)[C@]([H])(NC(=O)[C@@H]1CCCNN1C(=O)[C@H](CCCCC)CC(=O)NO)C(=O)CC
BGC0001013,CC\C1=C/C[C@H](OC(=O)C2CCCCN2C(=O)C(=O)[C@]2(O)O[C@@H](CC[C@H]2C)C[C@H](O)[C@H](C)[C@@H](O)C[C@@H](O)C[C@H](O)\C(C)=C/[C@@H](C)CC(C)[C@@H]1O)C(\C)=C\[C@@H](C)[C@@H](C)O
BGC0000252,C[C@@H]1C[C@H]2CC[C@H](O2)[C@@H](C(=O)O[C@H](C[C@@H]3CC[C@@H](O3)[C@H](C(=O)O[C@@H](C[C@H]4CC[C@H](O4)[C@@H](C(=O)O[C@H](C[C@@H]5CC[C@@H](O5)[C@H](C(=O)O1)C)C)C)C)C)C)C
BGC0000194,C[C@@H]1C2=C(C3=C(C(=O)C=C(C3=O)C4=CC(=O)C5=C(C4=O)C(=C6[C@H](O[C@@H](CC6=C5O)CC(=O)O)C)O)C(=C2C[C@H](O1)CC(=O)O)O)O
BGC0001785,C[C@@H]1/C=C\C=C(\C(=O)NC2=C(C(=C3C(=C(C(=C4C3=C(/C(=C/[C@@]([C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@@H]1O)C)O)C(=O)OC)O)C)O)(C)O)/C)OCO4)C)O)C2=O)OC(=O)C)C)/C
BGC0001438,O[C@H](C(C)=C1)[C@@]2(O)[C@]([C@@]1([H])O[C@H](C[C@@H](OC)[C@@H]3O)O[C@H]3C)(O)C4=C(C(C(C(O)=C5[C@@H](C[C@@H](O[C@H]6C[C@]([C@H](O[C@@H]7O[C@@H]([C@H](CC7)OC(N)=O)C)[C@@H](C)O6)(C)O)[C@@H]8O)O[C@@H]8C)=C(C=C5)C4=O)=O)[C@H](O)[C@@H]2OC(C)=O
BGC0001438,O=C1C(C(O)=C2[C@@H](C[C@@H](O[C@H]3C[C@]([C@H](O[C@@H]4O[C@@H]([C@H](CC4)OC(N)=O)C)[C@@H](C)O3)(C)O)[C@@H]5O)O[C@@H]5C)=C(C=C2)C(C6=C1[C@H](O)[C@H](OC(C)=O)[C@]([C@H](OC(C)=O)C(C)=C7)(O)[C@@]6(O)[C@@]7([H])O[C@H](C[C@@H](OC)[C@@H]8O)O[C@H]8C)=O
